assignee,dt,asset_provider_name,asset_name,disposer_name,n_case,n_dt,assign_amt_principal,repaid_amt
,2022-07-03,WACAI,普惠资产,A-光禾汇金-WW,48,1,59453.780000000006,
,2022-07-03,信喜,信喜资产,长沙达咨,3,1,24390.52,
,2022-07-03,WACAI,首信资产,武汉时穆,10,1,318176.91,
,2022-07-03,挖财普惠,普惠资产,A-卫信普众-WW,6,1,11197.86,
,2022-07-03,挖财,信喜资产,A-合雅-XH,1,1,710.24,
,2022-07-03,美利,有用资产,A-鼎锐-WW,1,1,2820.5,
,2022-07-03,挖财普惠,普惠资产,AMD_杰宽_XH,8,1,12157.15,
,2022-07-03,挖财,信喜资产,长沙达咨,137,1,426542.04999999993,
,2022-07-03,WACAI,普惠资产,A-安徽晟鑫-WW,14,1,26081.420000000002,
,2022-07-03,挖财,信喜资产,乌市米东,2656,1,1.1781361439999998E7,6472.45
,2022-07-03,WACAI,普惠资产,惠今,178,1,247059.02,
,2022-07-03,信喜,信喜资产,智能法诉平台-垦区,399,1,3302494.7900000056,
,2022-07-03,力蕴,HUACHANG,安徽冠弘,539,1,2.701977104999999E7,
,2022-07-03,挖财,信喜资产,县法院-道简,1250,1,6376879.08,6260.0
,2022-07-03,挖财,信喜资产,青岛掌讯通,2883,1,5735524.959999999,
,2022-07-03,挖财,信喜资产,汉法通-杭州汉资-合肥方飞,26572,1,1.3340090261000006E8,
,2022-07-03,挖财,信喜资产,C-新浪诉调,2927,1,8605155.999999994,
,2022-07-03,信喜,信喜资产,空闲机构,372,1,3136037.2700000047,
,2022-07-03,信喜,信喜资产,弋阳,137,1,1137155.8400000008,
,2022-07-03,PH,普惠资产,AMD_停催,30,1,54482.240000000005,
,2022-07-03,还呗,2021还呗资产包合作项目2.0,长沙达咨,32,1,60692.850000000006,
,2022-07-03,挖财,信喜资产,桂林_佤仟,19,1,316659.23000000004,
,2022-07-03,PH,普惠资产,A-至信力-WW,10,1,20451.9,
,2022-07-03,挖财普惠,普惠资产,A-安徽晟鑫-WW,10,1,21945.45,
,2022-07-03,挖财,信喜资产,内蒙法院,22,1,166078.02000000002,
,2022-07-03,挖财普惠,普惠资产,聚宝-西湖,6,1,49668.86,
,2022-07-03,方舟,信喜资产,汉法通-杭州汉资-出售,2002,1,1.8659422929999985E7,
,2022-07-03,信用家,信用家资产,A-晟楠-WW,24,1,756272.85,
,2022-07-03,WACAI,普惠资产,AMD_停催,39,1,58248.76,
,2022-07-03,挖财,信喜资产,乌市陵莲,500,1,4598190.57,
,2022-07-03,信喜,信喜资产,湖南银曜_WW,27,1,242196.97999999995,
,2022-07-03,挖财,信喜资产,AMD_巨烈_XH,610,1,1350223.97,
,2022-07-03,美利,有用资产,A-永胜同创-WW,25,1,31596.0,
,2022-07-03,挖财,信喜资产,A-新联康-WW,7,1,16984.51,
,2022-07-03,力蕴,HUACHANG,新浪诉调,136,1,1.0122776020000005E7,
,2022-07-03,信用家,信用家资产,聚宝,5,1,156086.78999999998,
,2022-07-03,PH,普惠资产,A-安徽晟鑫-WW,14,1,38030.329999999994,
,2022-07-03,挖财,信喜资产,AMD_柏胜,521,1,1229835.86,
,2022-07-03,信喜,信喜资产,桓仁鑫德企业管理咨询有限公司,29,1,234344.87,
,2022-07-03,WACAI,普惠资产,A-璟昊-WW,2,1,1423.3700000000001,
,2022-07-03,WACAI,普惠资产,AMD_笑康,184,1,336114.72,
,2022-07-03,还呗,2021还呗资产包合作项目2.0,AMD_自营,10511,1,2.9058870099999994E7,
,2022-07-03,WACAI,普惠资产,柳暗花明集团,266,1,292943.46,
,2022-07-03,挖财普惠,普惠资产,A-律军-WW,8,1,19984.27,
,2022-07-03,PH,普惠资产,A-广州律控-WW,7,1,7719.38,
,2022-07-03,信喜,信喜资产,四川言诺,149,1,1411311.6099999999,
,2022-07-03,PH,普惠资产,AMD_笑康,133,1,238001.52999999997,
,2022-07-03,WACAI,首信资产,A-银盛达-WW,2,1,53020.96,
,2022-07-03,挖财,信喜资产,AMD_众信强诚,1555,1,2662604.9100000006,
,2022-07-03,挖财,信喜资产,蚌埠轩旭,1638,1,1.2401531310000006E7,
,2022-07-03,WACAI,力蕴资产,武汉时穆,78,1,699421.5899999999,
,2022-07-03,挖财,信喜资产,柴桑调解中心,1486,1,4588518.630000001,
,2022-07-03,WACAI,力蕴资产,安徽冠弘,3,1,19534.19,
,2022-07-03,信用家,信用家资产,A-卫诚-WW,18,1,585818.06,
,2022-07-03,力蕴,HUACHANG,A-银盛达-WW,17,1,1122625.86,
,2022-07-03,信用家,信用家资产,A-国金-WW,7,1,178451.22,
,2022-07-03,挖财,信喜资产,宜昌雄顺,2000,1,1.501454827999999E7,
,2022-07-03,挖财,信喜资产,邯郸,2,1,22800.0,
,2022-07-03,挖财,信喜资产,枣庄洛萨企业管理咨询有限公司,418,1,5537633.87,
,2022-07-03,美利,有用资产,AMD_笑康,34,1,80504.84,
,2022-07-03,还呗,2021还呗资产包合作项目2.0,AMD_笑康,10787,1,2.9326551189999964E7,2964.0
,2022-07-03,挖财,信喜资产,汉法通-杭州汉资-出售,20743,1,1.2042474236999984E8,
,2022-07-03,挖财普惠,普惠资产,AMD_巨烈_XH,161,1,277155.83,
,2022-07-03,信喜,信喜资产,乌市米东,498,1,4379221.570000004,
,2022-07-03,挖财,信喜资产,弋阳,163,1,1154840.44,
,2022-07-03,信喜,信喜资产,智能法诉平台-麒麟,3019,1,2.556616451999988E7,3850.0
,2022-07-03,挖财,信喜资产,AMD_梓榇,100,1,201039.46000000002,
,2022-07-03,美利,有用资产,A-棣增-WW,116,1,319296.51,
,2022-07-03,挖财普惠,普惠资产,A-湖南京希-WW,6,1,6379.400000000001,
,2022-07-03,普惠达飞,平安普惠立信达飞资产包,AMD_垚鑫众,3,1,18000.0,
,2022-07-03,方舟,信喜资产,虹口法院,31,1,197931.79,
,2022-07-03,PH,普惠资产,A-棣增-WW,3,1,4360.25,
,2022-07-03,信用家,信用家资产,湖南银曜_WW,239,1,6439726.16,
,2022-07-03,WANGTUNORG,正钇资产包,自清收-信修,18,1,10800.0,
,2022-07-03,PH,普惠资产,A-鼎晟世纪-WW,3,1,3590.25,
,2022-07-03,WACAI,首信资产,青岛掌讯通,1,1,6912.25,
,2022-07-03,挖财普惠,普惠资产,A-璟昊-WW,3,1,4966.3,
,2022-07-03,信用家,信用家资产,青岛掌讯通,1,1,15948.2,
,2022-07-03,普惠达飞,平安普惠立信达飞资产包,AMD_柏胜,11,1,41241.44,
,2022-07-03,挖财普惠,普惠资产,A-至信力-WW,5,1,13380.509999999998,
,2022-07-03,WACAI,力蕴资产,湖南和畅,21,1,211209.8,
,2022-07-03,挖财,信喜资产,AMD_赫诚,387,1,783437.9899999996,
,2022-07-03,信喜,信喜资产,AMD_柏胜,3,1,22989.74,
,2022-07-03,挖财,信喜资产,焦作-河南浩兴,42,1,322801.2300000001,
,2022-07-03,PH,普惠资产,A-湖南京希-WW,9,1,23655.21,
,2022-07-03,挖财普惠,普惠资产,A-广州律控-WW,15,1,26556.13,
,2022-07-03,PH,普惠资产,A-新联康-WW,4,1,4551.8,
,2022-07-03,挖财,信喜资产,湖南银曜_WW,600,1,3709090.67,
,2022-07-03,钱包易贷平台,QBYD,聚宝,28017,1,4.2159715362999976E8,
,2022-07-03,信喜,信喜资产,蚌埠轩旭,360,1,3002243.9700000025,
,2022-07-03,WZYH,微众-华昌美利车资产,武汉时穆,4009,1,1.886310024799996E8,
,2022-07-03,力蕴,HUACHANG,聚宝,1475,1,7.481576995000003E7,
,2022-07-03,普惠达飞,平安普惠立信达飞资产包,A-恒创信达-WW,6399,1,5.199397821999999E7,
,2022-07-03,浦发,浦发银行自有美利车资产,安徽冠弘,233,1,6519056.469999997,
,2022-07-03,PH,普惠资产,AMD_一兆米,53,1,118106.26999999999,
,2022-07-03,挖财,信喜资产,海口法院,153,1,2761465.9699999997,
,2022-07-03,挖财普惠,普惠资产,AMD_众信强诚,96,1,162906.36,
,2022-07-03,力蕴,HUACHANG,自动化运营,583,1,1.6808622709999993E7,
,2022-07-03,美利,有用资产,A-安徽晟鑫-WW,76,1,270827.99,
,2022-07-03,挖财普惠,普惠资产,A-光禾汇金-WW,20,1,19364.53,
,2022-07-03,挖财普惠,普惠资产,A-湖南嘉亿-WW,1,1,461.81,
,2022-07-03,挖财,信喜资产,上海虹口法院-邦信阳律所事务所-聿颖,9,1,46142.149999999994,
,2022-07-03,挖财,信喜资产,A-巨烈-WW,5,1,6988.79,
,2022-07-03,挖财,信喜资产,黑龙江,1,1,15172.34,
,2022-07-03,挖财普惠,普惠资产,A-新联康-WW,1,1,1150.6,
,2022-07-03,信用家,信用家资产,AMD_梓榇,1,1,12617.69,
,2022-07-03,挖财普惠,普惠资产,A-鼎晟世纪-WW,14,1,13331.179999999998,
,2022-07-03,信喜,信喜资产,AMD_笑康,1,1,7138.31,
,2022-07-03,美利,有用资产,湖南银曜_WW,1,1,4993.19,
,2022-07-03,PH,普惠资产,A-卫信普众-WW,1,1,1353.28,
,2022-07-03,信用家,信用家资产,湖南和畅,5,1,81297.88,
,2022-07-03,WACAI,普惠资产,A-天晟恒信-WW,1,1,1210.03,
,2022-07-03,还呗,2021还呗资产包合作项目2.0,AMD_停催,3,1,10351.75,
,2022-07-03,信喜,信喜资产,AMD_梦仕,2,1,17909.97,
,2022-07-03,WACAI,普惠资产,A-新联康-WW,3,1,5260.72,
,2022-07-03,信用家,信用家资产,AMD_柏胜,3,1,44645.509999999995,
,2022-07-03,挖财,信喜资产,湖北远安,2,1,18297.75,
,2022-07-03,挖财,信喜资产,上海长宁法院-邦信阳律师事务所-泓观,2,1,17000.0,
,2022-07-03,JIEKUAN15,正钇资产包,自清收-信修,1,1,8000.0,
,2022-07-03,WACAI,普惠资产,A-棣增-WW,5,1,6989.5599999999995,
,2022-07-03,信用家,信用家资产,A-江西高展-WW,1,1,22289.71,
,2022-07-03,美利,有用资产,惠今,3,1,12253.66,
,2022-07-03,信用家,信用家资产,A-湖南专诚-WW,1,1,17695.16,
,2022-07-03,信用家,信用家资产,青岛恺翔_WW,1,1,24128.16,
AHGHzhangling,2022-07-03,WACAI,首信资产,安徽冠弘,227,1,8962379.250000004,
AHGHzhangling,2022-07-03,WACAI,力蕴资产,安徽冠弘,443,1,6285938.000000001,
AHSXduwanmin,2022-07-03,挖财普惠,普惠资产,A-安徽晟鑫-WW,2745,1,4701635.28,
AHSXduwanmin,2022-07-03,WACAI,普惠资产,A-安徽晟鑫-WW,1176,1,2485829.28,
AHSXduwanmin,2022-07-03,PH,普惠资产,A-安徽晟鑫-WW,937,1,2054139.39,
AHSXhanzhanrui,2022-07-03,美利,有用资产,A-安徽晟鑫-WW,2324,1,6401433.1899999995,
AHSXlixin,2022-07-03,美利,有用资产,A-安徽晟鑫-WW,2234,1,6396747.739999999,
AHSXmapeng,2022-07-03,PH,普惠资产,A-安徽晟鑫-WW,1046,1,2138266.6599999997,
AHSXmapeng,2022-07-03,WACAI,普惠资产,A-安徽晟鑫-WW,1173,1,2238100.65,
AHSXmapeng,2022-07-03,挖财普惠,普惠资产,A-安徽晟鑫-WW,2875,1,4796213.929999999,
AHSXtaozhang,2022-07-03,美利,有用资产,A-安徽晟鑫-WW,2294,1,6396575.79,
AHSXwangkai,2022-07-03,美利,有用资产,A-安徽晟鑫-WW,2267,1,6385191.950000001,
AHSXwangyuebo,2022-07-03,PH,普惠资产,A-安徽晟鑫-WW,958,1,2058743.72,
AHSXwangyuebo,2022-07-03,WACAI,普惠资产,A-安徽晟鑫-WW,1114,1,2276694.25,
AHSXwangyuebo,2022-07-03,挖财普惠,普惠资产,A-安徽晟鑫-WW,2638,1,4830308.709999999,
AHSXwangzexian,2022-07-03,美利,有用资产,A-安徽晟鑫-WW,2341,1,6392862.49,
AHSXzhangbaocheng,2022-07-03,挖财普惠,普惠资产,A-安徽晟鑫-WW,2852,1,4750609.609999999,
AHSXzhangbaocheng,2022-07-03,WACAI,普惠资产,A-安徽晟鑫-WW,1197,1,2370558.18,
AHSXzhangbaocheng,2022-07-03,PH,普惠资产,A-安徽晟鑫-WW,1022,1,2187601.4699999997,
AHSXzhangcheng,2022-07-03,美利,有用资产,A-安徽晟鑫-WW,2256,1,6406049.340000002,
AHSXzhanglei,2022-07-03,美利,有用资产,A-安徽晟鑫-WW,2300,1,6393886.24,
AHSXzhanglong,2022-07-03,美利,有用资产,A-安徽晟鑫-WW,2340,1,6392844.080000003,
AHSXzhangyafeng,2022-07-03,挖财普惠,普惠资产,A-安徽晟鑫-WW,2952,1,4699387.33,
AHSXzhangyafeng,2022-07-03,PH,普惠资产,A-安徽晟鑫-WW,1143,1,2343619.97,
AHSXzhangyafeng,2022-07-03,WACAI,普惠资产,A-安徽晟鑫-WW,1215,1,2359640.15,
BSchenduanxin,2022-07-03,挖财,信喜资产,AMD_柏胜,2371,1,5539976.689999997,
BSchenduanxin,2022-07-03,信喜,信喜资产,AMD_柏胜,9,1,72639.82,
BSdairong,2022-07-03,挖财,信喜资产,AMD_柏胜,2448,1,5417594.890000001,
BSdairong,2022-07-03,信喜,信喜资产,AMD_柏胜,6,1,51447.57,
BSguolijuan,2022-07-03,挖财,信喜资产,AMD_柏胜,2392,1,5360246.870000001,
BSguolijuan,2022-07-03,信喜,信喜资产,AMD_柏胜,4,1,33067.74,
BSkanghao,2022-07-03,挖财,信喜资产,AMD_柏胜,2357,1,5235726.409999998,
BSkanghao,2022-07-03,信喜,信喜资产,AMD_柏胜,12,1,103509.78000000001,
BSliujun,2022-07-03,挖财,信喜资产,AMD_柏胜,2352,1,5398805.019999999,
BSliuxionghua,2022-07-03,信喜,信喜资产,AMD_柏胜,6,1,48788.46,
BSliuxionghua,2022-07-03,挖财,信喜资产,AMD_柏胜,2341,1,5325406.659999999,
BStangpengjun,2022-07-03,信喜,信喜资产,AMD_柏胜,6,1,47692.03,
BStangpengjun,2022-07-03,挖财,信喜资产,AMD_柏胜,2407,1,5400782.579999998,
BSwangjie,2022-07-03,挖财,信喜资产,AMD_柏胜,2416,1,5232477.909999999,
BSwangjie,2022-07-03,信喜,信喜资产,AMD_柏胜,6,1,50694.89,
BSwushiyu,2022-07-03,信喜,信喜资产,AMD_柏胜,8,1,67719.17,
BSwushiyu,2022-07-03,挖财,信喜资产,AMD_柏胜,2353,1,5252317.469999999,
BSxieguangquan,2022-07-03,信喜,信喜资产,AMD_柏胜,12,1,104036.28000000001,
BSxieguangquan,2022-07-03,挖财,信喜资产,AMD_柏胜,2535,1,5591491.009999999,
BSxiejiangtao,2022-07-03,挖财,信喜资产,AMD_柏胜,2324,1,5230121.54,
BSxiejiangtao,2022-07-03,信喜,信喜资产,AMD_柏胜,5,1,45177.520000000004,
BSyanghui,2022-07-03,信喜,信喜资产,AMD_柏胜,5,1,41523.97,
BSyanghui,2022-07-03,挖财,信喜资产,AMD_柏胜,2486,1,5533291.37,
BSzhoucong,2022-07-03,挖财,信喜资产,AMD_柏胜,2488,1,5524752.689999999,
BSzhoucong,2022-07-03,信喜,信喜资产,AMD_柏胜,1,1,8918.42,
BSzhouhongyue,2022-07-03,挖财,信喜资产,AMD_柏胜,2401,1,5467115.549999999,
BSzhouhongyue,2022-07-03,信喜,信喜资产,AMD_柏胜,6,1,49521.81999999999,
DGTRchenguoyi,2022-07-03,信用家,信用家资产,A-东莞泰然-WW,238,1,9245293.030000001,
DGTRfanruiqi,2022-07-03,信用家,信用家资产,A-东莞泰然-WW,246,1,9104812.520000001,
DGTRlizenan,2022-07-03,信用家,信用家资产,A-东莞泰然-WW,250,1,9151610.519999998,
DGTRzhongxiaoye,2022-07-03,信用家,信用家资产,A-东莞泰然-WW,271,1,9349330.670000004,
DSSJhanzhuang,2022-07-03,挖财,信喜资产,A-鼎晟世纪-WW,22094,1,4.704345825999998E7,10451.83
DSSJhanzhuang,2022-07-03,信喜,信喜资产,A-鼎晟世纪-WW,56,1,486590.25,
DZcangshan,2022-07-03,挖财,信喜资产,A-棣增-WW,2004,1,4158899.3000000007,
DZcangshan,2022-07-03,美利,有用资产,A-棣增-WW,12,1,62353.19000000001,
DZcangshan,2022-07-03,信喜,信喜资产,A-棣增-WW,5,1,40403.69,
DZgaoxiongwei,2022-07-03,信喜,信喜资产,A-棣增-WW,6,1,51759.270000000004,
DZgaoxiongwei,2022-07-03,挖财,信喜资产,A-棣增-WW,1829,1,4147827.850000001,
DZkangwai,2022-07-03,信喜,信喜资产,A-棣增-WW,9,1,77245.43000000001,
DZkangwai,2022-07-03,挖财,信喜资产,A-棣增-WW,1795,1,4116757.4600000023,
DZkangwai,2022-07-03,美利,有用资产,A-棣增-WW,10,1,48413.42,
DZliuxingchuan,2022-07-03,挖财,信喜资产,A-棣增-WW,1856,1,4129681.6000000006,
DZliuxingchuan,2022-07-03,信喜,信喜资产,A-棣增-WW,8,1,68012.43000000001,
DZliyang,2022-07-03,信喜,信喜资产,A-棣增-WW,2,1,16030.3,
DZliyang,2022-07-03,挖财,信喜资产,A-棣增-WW,1903,1,4178404.01,
DZliyang,2022-07-03,美利,有用资产,A-棣增-WW,26,1,117578.59,
DZmeijie,2022-07-03,挖财,信喜资产,A-棣增-WW,1919,1,4147936.490000001,
DZmeijie,2022-07-03,信喜,信喜资产,A-棣增-WW,6,1,45686.26,
DZwangdaolong,2022-07-03,挖财,信喜资产,A-棣增-WW,2008,1,4131719.28,
DZwangdaolong,2022-07-03,信喜,信喜资产,A-棣增-WW,9,1,76973.83,
DZyaolei,2022-07-03,挖财,信喜资产,A-棣增-WW,1883,1,4168233.4099999997,
DZyaolei,2022-07-03,信喜,信喜资产,A-棣增-WW,4,1,33817.55,
DZzhangguangyu,2022-07-03,挖财,信喜资产,A-棣增-WW,1944,1,4147697.900000001,
DZzhangguangyu,2022-07-03,信喜,信喜资产,A-棣增-WW,6,1,49571.29,
GHHJguli,2022-07-03,挖财普惠,普惠资产,A-光禾汇金-WW,3154,1,4284769.91,
GHHJguli,2022-07-03,WACAI,普惠资产,A-光禾汇金-WW,1251,1,1587530.76,
GHHJguli,2022-07-03,PH,普惠资产,A-光禾汇金-WW,796,1,1039181.4899999999,
GHHJhushouchen,2022-07-03,WACAI,普惠资产,A-光禾汇金-WW,1255,1,1621748.8200000003,
GHHJhushouchen,2022-07-03,PH,普惠资产,A-光禾汇金-WW,874,1,1118579.3800000001,
GHHJhushouchen,2022-07-03,挖财普惠,普惠资产,A-光禾汇金-WW,3059,1,4185138.689999999,
GZGJhuangwenqing,2022-07-03,信用家,信用家资产,A-国金-WW,209,1,7698149.900000002,
GZGJliujiang,2022-07-03,信用家,信用家资产,A-国金-WW,216,1,7771221.609999999,
GZGJlouhaitao,2022-07-03,信用家,信用家资产,A-国金-WW,195,1,7738426.949999999,
GZGJmenglong,2022-07-03,信用家,信用家资产,A-国金-WW,209,1,7730219.76,
GZGJzhangjiangmin,2022-07-03,信用家,信用家资产,A-国金-WW,211,1,7723762.869999998,
HJwubiao,2022-07-03,PH,普惠资产,惠今,17190,1,4.333794156000003E7,
HJwubiao,2022-07-03,挖财普惠,普惠资产,惠今,66639,1,1.5069475702000007E8,
HJwubiao,2022-07-03,WACAI,普惠资产,惠今,21763,1,5.175035116999998E7,
HNSNchenchuan,2022-07-03,信用家,信用家资产,A-晟楠-WW,314,1,1.2220496220000003E7,
HNSNchenzhipeng,2022-07-03,信用家,信用家资产,A-晟楠-WW,317,1,1.2204311399999999E7,
HNSNfujiao,2022-07-03,信用家,信用家资产,A-晟楠-WW,310,1,1.2239208980000004E7,
HNSNluojincheng,2022-07-03,信用家,信用家资产,A-晟楠-WW,313,1,1.2232839980000002E7,
HNSNxiongriwen,2022-07-03,信用家,信用家资产,A-晟楠-WW,316,1,1.2241564800000004E7,
HNSNxuweixiang,2022-07-03,信用家,信用家资产,A-晟楠-WW,316,1,1.2265355040000003E7,
HNSNzhouxiangjun,2022-07-03,信用家,信用家资产,A-晟楠-WW,311,1,1.2219856640000002E7,
HNYTtanliuqiang,2022-07-03,美利,有用资产,A-湖南宜腾-WW,5024,1,1.273343251000001E7,888.0
HNYYhuangqin,2022-07-03,信用家,信用家资产,湖南银曜_WW,6,1,260216.47,
HNYYlixiuhong,2022-07-03,信用家,信用家资产,湖南银曜_WW,7,1,233900.19999999998,
HNYYtanghengkun,2022-07-03,信用家,信用家资产,湖南银曜_WW,8,1,274800.48000000004,
HNYYtuqin,2022-07-03,信用家,信用家资产,湖南银曜_WW,4,1,117839.93,
HNYYyangqiang,2022-07-03,信用家,信用家资产,湖南银曜_WW,6,1,358808.53,
HNYYyujin,2022-07-03,信用家,信用家资产,湖南银曜_WW,7,1,305270.99,
HNZChuangtaojiang,2022-07-03,信用家,信用家资产,A-湖南专诚-WW,555,1,2.1285614820000008E7,
HNZChuping,2022-07-03,信用家,信用家资产,A-湖南专诚-WW,552,1,2.104352298000001E7,
HNZCliucaicai,2022-07-03,信用家,信用家资产,A-湖南专诚-WW,525,1,2.0543303550000012E7,
HNZCliuyue,2022-07-03,信用家,信用家资产,A-湖南专诚-WW,567,1,2.1203302700000007E7,
HYhefutian,2022-07-03,挖财,信喜资产,A-合雅-XH,1328,1,4194250.4,
HYhezihao,2022-07-03,挖财,信喜资产,A-合雅-XH,1357,1,4197464.81,
HYjiajiangtao,2022-07-03,挖财,信喜资产,A-合雅-XH,1357,1,4198617.94,
HYlvwenlong,2022-07-03,挖财,信喜资产,A-合雅-XH,1240,1,4200945.93,
HYmawanli,2022-07-03,挖财,信喜资产,A-合雅-XH,1324,1,4199287.5600000005,
HYpengjianxin,2022-07-03,挖财,信喜资产,A-合雅-XH,1282,1,4194800.95,
HYshijinpu,2022-07-03,挖财,信喜资产,A-合雅-XH,1343,1,4196124.149999999,
HYwushuanyu,2022-07-03,挖财,信喜资产,A-合雅-XH,1390,1,4192752.3100000005,
HYyangbotao,2022-07-03,挖财,信喜资产,A-合雅-XH,1342,1,4195825.38,
HYzhujing,2022-07-03,挖财,信喜资产,A-合雅-XH,1353,1,4197940.109999999,
JCZXbaiyupeng,2022-07-03,美利,有用资产,A-谨诚治信-WW,961,1,2760485.6399999997,
JCZXdengjie,2022-07-03,美利,有用资产,A-谨诚治信-WW,982,1,2814811.7199999993,
JCZXhuweibo,2022-07-03,美利,有用资产,A-谨诚治信-WW,934,1,2775239.9200000004,
JCZXjinfen,2022-07-03,美利,有用资产,A-谨诚治信-WW,956,1,2781376.090000001,
JCZXlibaojiang,2022-07-03,美利,有用资产,A-谨诚治信-WW,989,1,2749465.2300000004,
JCZXliqian,2022-07-03,美利,有用资产,A-谨诚治信-WW,1010,1,2778534.09,
JCZXliuming,2022-07-03,美利,有用资产,A-谨诚治信-WW,1052,1,2771986.07,
JCZXluotao,2022-07-03,美利,有用资产,A-谨诚治信-WW,1019,1,2768411.6199999996,
JCZXpengyulin,2022-07-03,美利,有用资产,A-谨诚治信-WW,1029,1,2776812.3599999994,
JCZXshizheng,2022-07-03,美利,有用资产,A-谨诚治信-WW,1015,1,2739641.0,
JCZXtangmeijuan,2022-07-03,美利,有用资产,A-谨诚治信-WW,967,1,2742629.8499999987,
JCZXtangshiming,2022-07-03,美利,有用资产,A-谨诚治信-WW,1085,1,2762279.29,
JCZXyanghuaiquan,2022-07-03,美利,有用资产,A-谨诚治信-WW,966,1,2769683.09,
JCZXyangyong,2022-07-03,美利,有用资产,A-谨诚治信-WW,1018,1,2783218.080000001,
JCZXzhouruyi,2022-07-03,美利,有用资产,A-谨诚治信-WW,1023,1,2775609.3299999996,
JXGZchenyuanhui,2022-07-03,信用家,信用家资产,A-江西高展-WW,2,1,27794.010000000002,
JXGZdaishijie,2022-07-03,信用家,信用家资产,A-江西高展-WW,236,1,9395357.750000002,
JXGZgedan,2022-07-03,信用家,信用家资产,A-江西高展-WW,253,1,9525819.310000004,
JXGZhuyapo,2022-07-03,信用家,信用家资产,A-江西高展-WW,255,1,9464285.500000004,
JXGZligen,2022-07-03,信用家,信用家资产,A-江西高展-WW,254,1,9506316.190000003,
JXGZlisaiwen,2022-07-03,信用家,信用家资产,A-江西高展-WW,259,1,9390753.68,
JXGZliushuting,2022-07-03,信用家,信用家资产,A-江西高展-WW,255,1,9723775.610000001,
JXGZlixiang,2022-07-03,信用家,信用家资产,A-江西高展-WW,258,1,9837305.440000001,
JXGZmengjiangtao,2022-07-03,信用家,信用家资产,A-江西高展-WW,233,1,9460152.34,
JXGZmengweiqiang,2022-07-03,信用家,信用家资产,A-江西高展-WW,240,1,9654121.400000002,
JXGZnanxiao,2022-07-03,信用家,信用家资产,A-江西高展-WW,251,1,9482034.040000001,
JXGZwangruiheng,2022-07-03,信用家,信用家资产,A-江西高展-WW,244,1,9293488.060000002,
JXGZwangzhao,2022-07-03,信用家,信用家资产,A-江西高展-WW,243,1,9240162.09,
JXGZwencaiying,2022-07-03,信用家,信用家资产,A-江西高展-WW,254,1,9613095.96,
JXGZyangmeng,2022-07-03,信用家,信用家资产,A-江西高展-WW,242,1,9485652.850000001,
JXGZzhangdongming,2022-07-03,信用家,信用家资产,A-江西高展-WW,254,1,9847831.040000001,
JXGZzhaowen,2022-07-03,信用家,信用家资产,A-江西高展-WW,264,1,9764136.409999996,
MSzhoujie,2022-07-03,挖财,信喜资产,AMD_梦仕,51818,1,1.1174764458000113E8,1392.4
MSzhoujie,2022-07-03,信喜,信喜资产,AMD_梦仕,4,1,33332.46000000001,
NXYXdingshengping,2022-07-03,挖财,信喜资产,A-宁夏裕鑫-WW,2281,1,4828891.94,
NXYXdingshengping,2022-07-03,信喜,信喜资产,A-宁夏裕鑫-WW,13,1,106051.02,
NXYXlvrui,2022-07-03,挖财,信喜资产,A-宁夏裕鑫-WW,2353,1,4855068.87,
NXYXlvrui,2022-07-03,信喜,信喜资产,A-宁夏裕鑫-WW,8,1,64369.38,
NXYXzhuchaozheng,2022-07-03,信喜,信喜资产,A-宁夏裕鑫-WW,7,1,57184.729999999996,
NXYXzhuchaozheng,2022-07-03,挖财,信喜资产,A-宁夏裕鑫-WW,2299,1,4863920.94,
SXYXZyangce,2022-07-03,信喜,信喜资产,A-陕西垚鑫众-WW,6,1,51003.67,
SXYXZyangce,2022-07-03,挖财,信喜资产,A-陕西垚鑫众-WW,3503,1,7005834.209999996,3653.2199999999993
SXYXZzhanghaijuan,2022-07-03,挖财,信喜资产,A-陕西垚鑫众-WW,3439,1,7005907.259999996,1675.9599999999998
SXYXZzhanghaijuan,2022-07-03,信喜,信喜资产,A-陕西垚鑫众-WW,7,1,57824.17,
TSHXchengang,2022-07-03,信用家,信用家资产,A-天晟恒信-WW,167,1,6129687.909999999,
TSHXliyuanjian,2022-07-03,信用家,信用家资产,A-天晟恒信-WW,159,1,6097819.45,
TSHXsuqiao,2022-07-03,信用家,信用家资产,A-天晟恒信-WW,173,1,6122533.770000003,
TSHXyuchao,2022-07-03,信用家,信用家资产,A-天晟恒信-WW,160,1,6159867.559999999,
TSHXzengli,2022-07-03,信用家,信用家资产,A-天晟恒信-WW,175,1,6184695.909999998,
TSHXzhangmeng,2022-07-03,信用家,信用家资产,A-天晟恒信-WW,166,1,6127526.540000002,
WCchenzhaozhou,2022-07-03,信用家,信用家资产,A-卫诚-WW,81,1,3186376.7700000005,
WCkangguiyuan,2022-07-03,信用家,信用家资产,A-卫诚-WW,85,1,3131842.42,
WClongmengqiao,2022-07-03,信用家,信用家资产,A-卫诚-WW,90,1,3284900.67,
WCqinsai,2022-07-03,信用家,信用家资产,A-卫诚-WW,78,1,3177991.2299999995,
WCwanghao,2022-07-03,信用家,信用家资产,A-卫诚-WW,95,1,3407393.1299999994,
WCwangting,2022-07-03,信用家,信用家资产,A-卫诚-WW,86,1,3123467.869999999,
